CustomerID,purchase_cnt,item_cnt,recency,user_total,user_average,unique_products,average_interval,total_transactions,cancel_frequency,cancel_rate
13812,3,330,42,485.0,161.7,32,1.97,3,0,0.0
16999,2,294,23,484.8,242.4,21,2.32,2,0,0.0
14014,1,1040,77,484.5,484.5,36,0.0,1,0,0.0
13531,2,174,205,483.8,241.9,17,7.67,2,0,0.0
14958,3,128,147,483.7,161.2,33,2.45,3,0,0.0
15246,2,235,238,483.5,241.8,31,4.0,2,0,0.0
14450,3,241,180,483.3,161.1,32,3.59,3,0,0.0
13816,4,256,23,483.0,120.8,26,1.37,4,2,0.5
18216,1,200,31,481.8,481.8,26,0.0,1,0,0.0
13176,1,448,46,481.5,481.5,66,0.0,1,0,0.0
16863,4,392,29,481.4,120.3,25,12.48,4,2,0.5
14130,1,257,319,480.9,480.9,66,0.0,1,0,0.0
12631,1,232,57,480.5,480.5,30,0.0,1,0,0.0
16368,2,251,2,479.9,239.9,58,0.38,2,0,0.0
12601,6,239,189,479.6,79.9,20,6.22,6,1,0.17
16812,1,81,360,479.4,479.4,15,0.0,1,0,0.0
16008,3,323,23,478.8,159.6,29,5.66,3,0,0.0
12644,1,325,129,477.9,477.9,31,0.0,1,0,0.0
16693,2,203,68,477.9,238.9,58,3.5,2,0,0.0
17555,2,344,19,477.4,238.7,99,3.09,2,0,0.0
15091,2,343,53,477.0,238.5,30,0.47,2,1,0.5
12784,1,278,15,476.8,476.8,53,0.0,1,0,0.0
15507,1,160,171,475.9,475.9,41,0.0,1,0,0.0
15006,1,285,51,475.4,475.4,120,0.0,1,0,0.0
15780,3,220,183,475.3,158.4,26,6.21,3,0,0.0
14013,3,462,110,473.0,157.7,30,5.0,3,0,0.0
16603,2,464,74,472.1,236.1,33,0.53,2,0,0.0
17950,4,342,72,472.1,118.0,63,4.13,4,1,0.25
15721,1,388,11,471.4,471.4,80,0.0,1,0,0.0
13005,3,167,173,469.0,156.3,21,2.61,3,1,0.33
15557,1,213,28,468.9,468.9,16,0.0,1,0,0.0
14896,2,279,204,468.8,234.4,43,3.83,2,0,0.0
14147,3,96,49,468.4,156.1,4,47.2,3,1,0.33
16518,3,319,61,468.3,156.1,35,5.57,3,1,0.33
14029,2,198,63,467.7,233.8,15,5.79,2,0,0.0
13579,2,176,14,467.0,233.5,19,16.14,2,0,0.0
13928,4,129,10,464.6,116.2,23,4.73,4,0,0.0
15026,3,225,80,464.2,154.7,56,3.34,3,0,0.0
16586,1,95,248,463.9,463.9,8,0.0,1,0,0.0
14967,1,140,49,463.8,463.8,6,0.0,1,0,0.0
15109,2,127,240,463.8,231.9,28,0.17,2,1,0.5
17418,2,289,42,463.5,231.8,29,9.69,2,0,0.0
14489,1,299,207,463.4,463.4,30,0.0,1,0,0.0
14853,3,81,8,463.1,154.4,8,22.56,3,1,0.33
15349,2,320,158,463.0,231.5,64,0.42,2,0,0.0
12945,1,165,288,462.9,462.9,23,0.0,1,0,0.0
12793,2,292,334,461.5,230.8,20,1.76,2,0,0.0
14470,2,193,11,461.2,230.6,43,6.57,2,0,0.0
12667,1,391,58,460.1,460.1,32,0.0,1,0,0.0
13092,6,271,70,459.8,76.6,19,11.56,6,1,0.17
12355,1,240,214,459.4,459.4,13,0.0,1,0,0.0
16589,3,368,71,459.2,153.1,31,2.81,3,0,0.0
17880,1,314,364,458.9,458.9,26,0.0,1,0,0.0
12811,2,227,261,458.9,229.4,26,0.85,2,0,0.0
16374,2,236,66,458.8,229.4,100,1.83,2,0,0.0
16859,5,655,106,458.1,91.6,49,2.21,5,3,0.6
15165,1,153,373,458.0,458.0,25,0.0,1,0,0.0
16768,5,191,47,458.0,91.6,47,3.93,5,2,0.4
15092,2,135,215,457.8,228.9,23,2.72,2,0,0.0
15121,2,199,50,457.7,228.8,28,8.81,2,0,0.0
14497,2,233,301,457.5,228.8,29,0.27,2,1,0.5
13398,1,281,192,457.3,457.3,26,0.0,1,0,0.0
15344,5,102,0,456.8,91.4,20,2.47,5,2,0.4
15589,4,242,252,456.6,114.2,28,2.0,4,1,0.25
16805,2,535,173,456.4,228.2,93,1.95,2,0,0.0
15018,4,188,38,456.3,114.1,30,10.61,4,1,0.25
12999,3,342,196,455.9,152.0,25,1.81,3,0,0.0
12808,3,187,36,455.7,151.9,26,12.77,3,0,0.0
15754,4,197,50,455.7,113.9,24,7.0,4,1,0.25
15585,1,320,176,455.3,455.3,31,0.0,1,0,0.0
16529,1,198,190,455.3,455.3,30,0.0,1,0,0.0
15223,3,98,225,454.9,151.6,14,0.77,3,1,0.33
16038,4,241,7,454.3,113.6,24,7.19,4,1,0.25
13485,1,277,233,454.2,454.2,23,0.0,1,0,0.0
17140,1,296,247,454.1,454.1,16,0.0,1,0,0.0
15475,1,319,77,454.1,454.1,29,0.0,1,0,0.0
17564,3,146,24,454.0,151.3,38,1.17,3,0,0.0
18071,2,260,257,453.0,226.5,23,4.5,2,0,0.0
14184,1,127,66,452.9,452.9,24,0.0,1,0,0.0
13506,3,321,312,452.8,150.9,26,2.04,3,1,0.33
17460,8,176,78,452.6,56.6,18,8.19,8,2,0.25
18158,3,353,9,451.8,150.6,24,2.32,3,1,0.33
16574,1,416,71,451.4,451.4,28,0.0,1,0,0.0
14173,4,150,10,450.8,112.7,28,7.46,4,0,0.0
16504,1,504,25,450.6,450.6,75,0.0,1,0,0.0
17964,2,293,31,450.5,225.3,83,3.55,2,0,0.0
16885,3,178,15,450.4,150.1,82,3.6,3,0,0.0
12596,2,468,51,450.3,225.2,24,7.96,2,0,0.0
17040,1,181,137,449.7,449.7,15,0.0,1,0,0.0
13489,4,560,105,449.5,112.4,11,14.54,4,0,0.0
15739,1,472,66,449.1,449.1,8,0.0,1,0,0.0
15448,1,214,312,448.7,448.7,25,0.0,1,0,0.0
18176,2,279,353,448.6,224.3,30,0.16,2,1,0.5
14780,2,310,54,447.7,223.8,26,0.96,2,0,0.0
15963,2,284,19,446.5,223.3,24,1.04,2,0,0.0
17370,4,540,72,446.2,111.5,31,3.03,4,0,0.0
17053,2,109,128,445.4,222.7,12,0.17,2,1,0.5
18006,1,220,23,444.7,444.7,21,0.0,1,0,0.0
16824,2,234,15,444.1,222.1,22,6.21,2,0,0.0
14638,1,166,50,443.6,443.6,16,0.0,1,0,0.0
16404,1,157,70,443.1,443.1,23,0.0,1,0,0.0
18222,1,335,92,443.0,443.0,19,0.0,1,0,0.0
14331,2,248,124,442.9,221.4,26,0.42,2,0,0.0
12414,3,297,217,442.4,147.5,15,6.64,3,0,0.0
13248,2,293,124,442.3,221.2,24,2.71,2,0,0.0
15471,1,249,2,442.1,442.1,65,0.0,1,0,0.0
16163,3,92,225,441.6,147.2,5,23.33,3,1,0.33
18233,1,4,325,440.0,440.0,1,0.0,1,0,0.0
14022,1,487,225,440.0,440.0,28,0.0,1,0,0.0
15524,1,4,24,440.0,440.0,1,0.0,1,0,0.0
16025,1,338,29,439.7,439.7,28,0.0,1,0,0.0
16968,2,326,4,439.4,219.7,31,3.43,2,0,0.0
14513,4,355,100,438.5,109.6,11,11.06,4,1,0.25
12391,1,290,21,438.4,438.4,91,0.0,1,0,0.0
15881,8,199,312,438.2,54.8,26,1.68,8,3,0.38
16034,3,242,196,437.7,145.9,18,6.48,3,0,0.0
15877,3,242,1,437.4,145.8,121,0.13,3,1,0.33
16084,1,216,299,436.2,436.2,38,0.0,1,0,0.0
15551,1,218,36,436.1,436.1,29,0.0,1,0,0.0
16948,3,1614,138,435.0,145.0,15,10.39,3,0,0.0
16898,4,377,26,434.8,108.7,150,2.19,4,1,0.25
15456,3,633,283,434.6,144.9,48,1.33,3,0,0.0
14093,1,391,12,433.9,433.9,95,0.0,1,0,0.0
12816,2,121,95,432.4,216.2,25,3.24,2,0,0.0
16236,1,184,78,432.2,432.2,20,0.0,1,0,0.0
16881,1,600,66,432.0,432.0,1,0.0,1,0,0.0
13245,1,125,50,430.5,430.5,16,0.0,1,0,0.0
15468,5,149,35,430.2,86.0,24,12.5,5,3,0.6
15450,1,376,30,429.8,429.8,30,0.0,1,0,0.0
13602,1,267,64,428.9,428.9,23,0.0,1,0,0.0
15957,1,211,31,428.9,428.9,40,0.0,1,0,0.0
15553,1,449,60,428.9,428.9,51,0.0,1,0,0.0
17869,5,111,107,428.2,85.6,37,6.69,5,0,0.0
15360,1,223,39,427.9,427.9,13,0.0,1,0,0.0
12740,1,342,63,427.6,427.6,27,0.0,1,0,0.0
15976,2,275,165,427.6,213.8,83,0.58,2,0,0.0
17579,4,255,4,427.4,106.8,45,3.5,4,1,0.25
13171,5,227,8,426.8,85.4,37,6.19,5,2,0.4
15930,1,139,67,426.6,426.6,21,0.0,1,0,0.0
15406,4,236,18,426.6,106.7,51,4.96,4,2,0.5
15535,7,121,173,426.4,60.9,55,2.59,7,3,0.43
13066,3,308,24,425.9,142.0,47,0.17,3,1,0.33
15639,1,323,134,425.3,425.3,25,0.0,1,0,0.0
12491,1,258,38,424.4,424.4,24,0.0,1,0,0.0
14335,2,363,16,424.3,212.2,53,1.4,2,0,0.0
12559,3,249,310,423.7,141.2,18,0.5,3,1,0.33
16119,2,240,8,423.4,211.7,14,4.27,2,0,0.0
14431,2,124,298,423.3,211.7,17,0.2,2,1,0.5
17525,1,82,359,422.7,422.7,9,0.0,1,0,0.0
18240,1,126,46,422.6,422.6,6,0.0,1,0,0.0
13140,3,185,108,422.5,140.8,40,5.86,3,0,0.0
16884,2,319,37,422.3,211.2,25,0.0,2,0,0.0
16780,2,270,100,422.2,211.1,51,2.74,2,0,0.0
16233,5,165,71,422.1,84.4,22,12.29,5,2,0.4
18106,1,126,329,421.9,421.9,33,0.0,1,0,0.0
17495,2,199,7,421.1,210.6,19,1.41,2,0,0.0
14757,1,160,75,420.5,420.5,19,0.0,1,0,0.0
15206,4,162,10,420.3,105.1,3,33.13,4,0,0.0
14124,1,1618,84,419.6,419.6,4,0.0,1,0,0.0
15361,1,336,361,418.9,418.9,7,0.0,1,0,0.0
18034,2,559,21,418.7,209.3,99,0.0,2,0,0.0
12787,3,258,9,418.7,139.6,16,11.44,3,0,0.0
17701,1,109,252,418.0,418.0,24,0.0,1,0,0.0
15433,3,399,79,417.9,139.3,40,3.62,3,1,0.33
17232,2,202,2,417.8,208.9,30,0.35,2,0,0.0
16737,1,288,53,417.6,417.6,1,0.0,1,0,0.0
13473,3,260,60,417.5,139.2,21,12.95,3,1,0.33
12729,1,231,113,417.0,417.0,25,0.0,1,0,0.0
13889,1,146,92,416.9,416.9,15,0.0,1,0,0.0
16957,2,172,239,416.6,208.3,15,2.8,2,0,0.0
15803,1,290,51,415.8,415.8,8,0.0,1,0,0.0
14139,1,510,46,415.8,415.8,26,0.0,1,0,0.0
18001,2,362,12,415.1,207.6,56,1.32,2,0,0.0
12993,4,240,23,414.8,103.7,26,10.58,4,0,0.0
13166,2,214,282,414.7,207.3,39,0.02,2,1,0.5
14272,2,563,73,414.6,207.3,30,6.24,2,0,0.0
15994,1,173,54,414.3,414.3,31,0.0,1,0,0.0
17483,3,191,65,414.0,138.0,18,5.9,3,0,0.0
14288,2,187,212,413.8,206.9,16,0.06,2,1,0.5
13974,1,249,49,413.6,413.6,28,0.0,1,0,0.0
16834,1,358,227,413.5,413.5,24,0.0,1,0,0.0
17134,2,98,106,413.2,206.6,21,7.18,2,0,0.0
15646,4,382,157,412.5,103.1,34,6.32,4,1,0.25
15523,1,132,84,412.0,412.0,10,0.0,1,0,0.0
16272,1,224,116,411.7,411.7,25,0.0,1,0,0.0
15186,2,215,14,411.4,205.7,17,8.56,2,0,0.0
15099,1,343,84,410.5,410.5,23,0.0,1,0,0.0
16795,1,230,365,410.4,410.4,61,0.0,1,0,0.0
13043,2,227,253,410.4,205.2,11,1.82,2,1,0.5
12827,3,193,5,410.3,136.8,18,1.7,3,0,0.0
16816,4,258,103,410.3,102.6,27,9.81,4,0,0.0
12930,4,250,78,409.9,102.5,20,3.58,4,2,0.5
13827,3,138,57,409.8,136.6,83,0.95,3,0,0.0
17392,2,271,306,409.6,204.8,51,0.98,2,0,0.0
12990,3,200,31,409.5,136.5,8,23.25,3,0,0.0
15225,1,226,234,409.4,409.4,23,0.0,1,0,0.0
16243,2,110,33,409.1,204.6,49,0.42,2,0,0.0
16018,2,190,39,408.9,204.4,26,5.22,2,0,0.0
15269,1,26,23,408.8,408.8,2,0.0,1,0,0.0
17913,2,288,58,408.6,204.3,55,5.21,2,0,0.0
16324,3,270,128,408.6,136.2,100,0.45,3,0,0.0
16629,2,488,73,407.0,203.5,57,0.4,2,0,0.0
15127,1,251,65,406.5,406.5,16,0.0,1,0,0.0
16947,1,312,235,406.5,406.5,21,0.0,1,0,0.0
12384,3,117,28,406.2,135.4,25,3.44,3,1,0.33
14616,3,104,242,406.1,135.4,2,37.5,3,0,0.0
12922,1,370,161,405.4,405.4,28,0.0,1,0,0.0
15938,5,240,112,404.6,80.9,13,12.41,5,0,0.0
16319,1,72,217,404.4,404.4,3,0.0,1,0,0.0
12833,1,154,145,404.1,404.1,23,0.0,1,0,0.0
12564,1,130,261,402.9,402.9,20,0.0,1,0,0.0
12386,2,354,337,401.9,200.9,10,3.22,2,0,0.0
12592,2,288,92,401.6,200.8,10,8.07,2,0,0.0
15158,1,198,45,401.4,401.4,7,0.0,1,0,0.0
18036,3,228,32,401.4,133.8,75,2.34,3,0,0.0
12447,1,175,243,400.9,400.9,23,0.0,1,0,0.0
16500,6,123,4,400.9,66.8,8,32.6,6,0,0.0
16198,1,129,75,400.7,400.7,15,0.0,1,0,0.0
12970,4,266,7,400.4,100.1,114,2.5,4,0,0.0
12809,2,216,168,400.4,200.2,24,0.38,2,1,0.5
15012,2,222,53,400.0,200.0,108,2.69,2,0,0.0
18154,2,255,3,399.2,199.6,15,2.0,2,0,0.0
17052,1,251,28,399.1,399.1,72,0.0,1,0,0.0
15230,2,339,239,399.0,199.5,21,0.05,2,0,0.0
17830,3,92,1,398.7,132.9,18,13.05,3,0,0.0
15967,2,205,23,397.7,198.8,73,3.73,2,0,0.0
17926,2,306,133,397.3,198.7,17,3.5,2,0,0.0
12824,1,232,59,397.1,397.1,25,0.0,1,0,0.0
13594,1,359,52,397.0,397.0,26,0.0,1,0,0.0
17486,1,191,261,396.9,396.9,24,0.0,1,0,0.0
18067,1,189,40,396.3,396.3,36,0.0,1,0,0.0
17931,2,245,134,395.8,197.9,60,1.98,2,0,0.0
16354,2,150,63,395.8,197.9,38,0.26,2,0,0.0
16207,1,140,25,394.4,394.4,19,0.0,1,0,0.0
15264,1,265,64,393.7,393.7,23,0.0,1,0,0.0
17226,1,406,308,393.5,393.5,21,0.0,1,0,0.0
14157,3,260,19,392.4,130.8,45,5.78,3,1,0.33
15837,1,189,64,392.0,392.0,24,0.0,1,0,0.0
12403,1,94,49,391.7,391.7,4,0.0,1,0,0.0
16917,1,232,276,391.5,391.5,9,0.0,1,0,0.0
17603,2,73,50,391.0,195.5,11,2.55,2,1,0.5
13255,3,174,3,390.7,130.2,13,28.46,3,1,0.33
15889,2,196,156,390.6,195.3,77,2.66,2,0,0.0
16010,3,199,245,390.4,130.1,61,1.52,3,0,0.0
14910,7,221,2,389.9,55.7,25,1.53,7,3,0.43
14752,1,260,43,389.6,389.6,5,0.0,1,0,0.0
12436,1,201,99,389.4,389.4,14,0.0,1,0,0.0
16250,2,208,261,389.4,194.7,22,4.87,2,0,0.0
15847,2,449,38,389.3,194.7,22,11.9,2,0,0.0
13358,1,284,268,389.0,389.0,28,0.0,1,0,0.0
15036,3,300,72,388.8,129.6,101,0.97,3,0,0.0
15592,1,354,46,388.6,388.6,24,0.0,1,0,0.0
13899,2,156,16,388.5,194.3,19,14.33,2,0,0.0
17035,3,201,245,388.3,129.4,27,2.13,3,1,0.33
14538,2,155,64,388.2,194.1,19,10.67,2,0,0.0
17431,1,286,313,388.0,388.0,40,0.0,1,0,0.0
13673,2,114,18,387.4,193.7,47,0.24,2,0,0.0
17508,1,289,280,387.3,387.3,22,0.0,1,0,0.0
17595,2,228,12,386.7,193.3,68,0.31,2,0,0.0
14114,2,101,273,386.5,193.3,15,4.07,2,0,0.0
17379,1,615,11,386.4,386.4,70,0.0,1,0,0.0
14420,2,333,85,385.9,192.9,29,0.48,2,1,0.5
13821,2,153,144,385.6,192.8,51,2.02,2,0,0.0
17614,1,233,57,385.5,385.5,96,0.0,1,0,0.0
17711,2,246,10,385.1,192.6,22,12.68,2,0,0.0
15725,1,209,15,384.7,384.7,30,0.0,1,0,0.0
17357,2,152,24,384.4,192.2,41,0.0,2,0,0.0
16982,1,182,60,384.1,384.1,22,0.0,1,0,0.0
17205,1,884,53,384.1,384.1,13,0.0,1,0,0.0
13833,1,117,159,383.8,383.8,28,0.0,1,0,0.0
15440,3,197,54,383.7,127.9,50,2.52,3,0,0.0
12479,3,340,3,383.7,127.9,28,0.26,3,2,0.67
14779,3,81,280,383.3,127.8,39,1.1,3,0,0.0
12832,2,195,32,383.0,191.5,27,2.54,2,0,0.0
12508,2,265,26,382.6,191.3,55,0.05,2,0,0.0
17817,3,65,4,382.6,127.5,30,9.1,3,0,0.0
12802,2,300,183,382.6,191.3,24,0.13,2,1,0.5
12593,3,204,108,382.1,127.4,13,5.79,3,0,0.0
14620,3,179,204,382.0,127.3,25,2.93,3,1,0.33
14670,2,320,280,381.9,190.9,104,0.0,2,0,0.0
17223,2,109,310,381.9,190.9,42,1.26,2,0,0.0
13338,2,246,154,381.8,190.9,17,0.15,2,1,0.5
13359,2,158,59,381.3,190.7,22,0.18,2,1,0.5
17371,3,121,17,380.9,127.0,82,4.1,3,0,0.0
12871,2,200,84,380.6,190.3,8,12.3,2,0,0.0
17138,1,126,275,380.5,380.5,24,0.0,1,0,0.0
15809,6,203,35,380.5,63.4,30,6.51,6,1,0.17
17031,2,235,11,380.4,190.2,19,6.81,2,0,0.0
17936,1,257,5,380.1,380.1,68,0.0,1,0,0.0
17239,2,149,312,379.9,189.9,15,2.67,2,1,0.5
12580,1,236,246,379.7,379.7,23,0.0,1,0,0.0
13589,2,114,14,379.7,189.8,21,8.25,2,0,0.0
16552,2,219,242,379.7,189.8,17,8.19,2,0,0.0
14619,2,145,239,379.5,189.8,20,0.29,2,1,0.5
17878,1,401,43,379.4,379.4,26,0.0,1,0,0.0
15695,2,200,266,379.4,189.7,20,0.0,2,0,0.0
14348,1,171,260,379.0,379.0,16,0.0,1,0,0.0
16930,3,339,26,378.9,126.3,47,0.81,3,0,0.0
13954,3,141,1,378.6,126.2,24,2.38,3,1,0.33
17438,2,100,247,378.3,189.2,17,0.33,2,1,0.5
15048,5,180,65,377.5,75.5,86,3.22,5,1,0.2
17250,2,166,3,377.0,188.5,54,4.78,2,0,0.0
12890,1,256,24,376.7,376.7,78,0.0,1,0,0.0
17489,2,428,58,376.6,188.3,28,5.5,2,0,0.0
15342,2,270,116,376.5,188.3,23,0.54,2,1,0.5
17189,2,223,106,376.1,188.1,51,4.36,2,0,0.0
17078,2,782,36,375.9,187.9,27,0.0,2,0,0.0
16399,2,233,19,375.6,187.8,65,3.18,2,0,0.0
13656,2,480,164,375.5,187.8,48,3.68,2,0,0.0
14448,2,104,9,375.4,187.7,20,18.68,2,0,0.0
12375,3,175,2,375.4,125.1,13,6.4,3,1,0.33
14079,1,301,124,375.1,375.1,12,0.0,1,0,0.0
14048,2,274,277,375.1,187.6,84,0.32,2,1,0.5
16147,1,246,133,375.0,375.0,22,0.0,1,0,0.0
18164,2,179,31,374.9,187.4,23,0.26,2,1,0.5
12579,2,276,73,374.7,187.3,28,0.18,2,1,0.5
17492,1,155,248,374.6,374.6,12,0.0,1,0,0.0
14460,2,833,110,374.3,187.2,12,4.69,2,0,0.0
12873,1,128,282,374.0,374.0,4,0.0,1,0,0.0
14067,2,359,63,373.4,186.7,49,0.67,2,0,0.0
16239,3,218,56,372.9,124.3,18,6.65,3,1,0.33
17375,4,361,190,372.5,93.1,65,2.44,4,1,0.25
12981,2,242,29,372.2,186.1,12,5.47,2,0,0.0
12725,1,162,371,371.8,371.8,23,0.0,1,0,0.0
15472,1,251,113,371.6,371.6,76,0.0,1,0,0.0
16776,1,254,60,371.5,371.5,61,0.0,1,0,0.0
15975,1,243,84,371.0,371.0,24,0.0,1,0,0.0
15063,1,56,213,370.8,370.8,5,0.0,1,0,0.0
17999,2,210,37,370.6,185.3,84,3.78,2,0,0.0
14731,3,238,47,369.7,123.2,36,3.93,3,0,0.0
13615,2,171,312,369.4,184.7,21,0.29,2,1,0.5
16758,1,203,65,369.3,369.3,22,0.0,1,0,0.0
14888,1,184,207,369.2,369.2,20,0.0,1,0,0.0
12591,1,225,317,368.8,368.8,25,0.0,1,0,0.0
15345,2,78,35,367.7,183.8,20,0.45,2,1,0.5
15522,2,560,32,367.4,183.7,45,1.04,2,0,0.0
13657,2,208,10,367.1,183.6,15,13.64,2,0,0.0
18181,1,133,24,366.9,366.9,40,0.0,1,0,0.0
17911,1,223,9,366.2,366.2,39,0.0,1,0,0.0
12639,1,198,238,366.1,366.1,21,0.0,1,0,0.0
17432,2,207,18,365.8,182.9,44,0.4,2,0,0.0
15386,1,398,186,365.7,365.7,27,0.0,1,0,0.0
16202,1,191,360,365.3,365.3,18,0.0,1,0,0.0
14886,1,160,252,364.8,364.8,18,0.0,1,0,0.0
15949,2,284,16,364.7,182.3,12,3.06,2,0,0.0
15343,1,84,87,364.5,364.5,21,0.0,1,0,0.0
16484,3,193,173,364.4,121.5,24,0.71,3,1,0.33
14528,1,278,37,364.2,364.2,18,0.0,1,0,0.0
16909,2,434,64,364.1,182.1,18,0.44,2,1,0.5
15184,2,196,29,364.0,182.0,58,2.73,2,0,0.0
12538,1,191,29,363.9,363.9,21,0.0,1,0,0.0
17330,2,120,22,363.9,181.9,5,9.0,2,0,0.0
14171,1,167,98,363.8,363.8,57,0.0,1,0,0.0
16485,1,235,77,363.7,363.7,41,0.0,1,0,0.0
16509,1,64,296,363.7,363.7,13,0.0,1,0,0.0
18056,1,211,288,363.7,363.7,19,0.0,1,0,0.0
15922,2,136,372,363.6,181.8,11,0.09,2,1,0.5
16065,1,225,365,363.4,363.4,70,0.0,1,0,0.0
13856,5,484,168,363.4,72.7,10,2.19,5,2,0.4
14594,2,183,7,363.3,181.7,48,7.18,2,0,0.0
14427,2,228,50,363.3,181.7,16,0.81,2,0,0.0
16378,3,267,247,363.0,121.0,22,2.86,3,0,0.0
17573,4,302,29,362.9,90.7,24,2.56,4,1,0.25
12493,3,203,165,362.8,120.9,18,1.6,3,1,0.33
16052,1,282,54,362.1,362.1,34,0.0,1,0,0.0
13873,4,134,119,361.9,90.5,20,8.64,4,1,0.25
13844,1,196,11,361.6,361.6,20,0.0,1,0,0.0
15090,1,204,308,361.5,361.5,22,0.0,1,0,0.0
13936,2,324,171,361.3,180.7,26,0.31,2,1,0.5
16305,1,256,138,361.2,361.2,22,0.0,1,0,0.0
14950,2,135,8,361.2,180.6,19,0.58,2,1,0.5
13291,1,233,155,361.1,361.1,41,0.0,1,0,0.0
17358,2,190,303,360.8,180.4,55,0.91,2,0,0.0
16595,1,335,61,360.2,360.2,83,0.0,1,0,0.0
13298,1,96,1,360.0,360.0,2,0.0,1,0,0.0
13780,2,318,7,360.0,180.0,56,2.91,2,0,0.0
12908,3,600,176,360.0,120.0,1,68.0,3,1,0.33
15429,3,357,26,359.9,120.0,76,0.6,3,1,0.33
17948,1,144,147,358.6,358.6,1,0.0,1,0,0.0
15664,2,141,50,358.6,179.3,19,17.17,2,1,0.5
13976,1,154,206,358.0,358.0,10,0.0,1,0,0.0
13228,1,200,81,358.0,358.0,2,0.0,1,0,0.0
14998,2,233,170,357.8,178.9,64,1.06,2,0,0.0
17025,3,235,60,357.8,119.3,8,39.13,3,0,0.0
16971,1,72,38,357.2,357.2,40,0.0,1,0,0.0
18040,2,148,19,357.2,178.6,18,12.56,2,0,0.0
13453,2,134,165,357.0,178.5,16,7.75,2,0,0.0
14500,3,117,88,356.9,119.0,6,16.83,3,0,0.0
15247,1,160,122,356.0,356.0,6,0.0,1,0,0.0
14537,1,120,57,355.6,355.6,10,0.0,1,0,0.0
17742,2,89,113,355.1,177.6,13,15.64,2,0,0.0
16689,3,312,75,355.1,118.4,12,0.5,3,1,0.33
16372,2,154,33,354.0,177.0,85,0.0,2,0,0.0
16769,1,77,260,353.9,353.9,32,0.0,1,0,0.0
16204,1,206,23,353.6,353.6,43,0.0,1,0,0.0
13210,1,316,93,353.5,353.5,22,0.0,1,0,0.0
12733,1,125,234,353.4,353.4,20,0.0,1,0,0.0
14804,1,121,8,353.3,353.3,12,0.0,1,0,0.0
12915,2,77,148,353.2,176.6,18,11.2,2,0,0.0
12617,1,210,29,353.0,353.0,39,0.0,1,0,0.0
15678,1,184,52,352.7,352.7,12,0.0,1,0,0.0
18112,2,255,12,352.7,176.3,26,6.16,2,0,0.0
15870,1,333,32,351.4,351.4,68,0.0,1,0,0.0
12582,2,296,238,351.4,175.7,20,2.63,2,0,0.0
14333,2,52,64,351.4,175.7,15,0.17,2,1,0.5
13923,1,185,53,351.1,351.1,20,0.0,1,0,0.0
14600,1,109,305,351.1,351.1,22,0.0,1,0,0.0
13332,1,179,14,350.9,350.9,21,0.0,1,0,0.0
13108,1,298,372,350.1,350.1,10,0.0,1,0,0.0
13670,1,282,75,349.7,349.7,25,0.0,1,0,0.0
15901,3,372,16,349.7,116.6,101,1.28,3,0,0.0
12498,3,156,21,349.7,116.6,20,1.8,3,0,0.0
15885,1,109,93,349.4,349.4,16,0.0,1,0,0.0
15405,1,193,189,349.1,349.1,8,0.0,1,0,0.0
12845,4,203,267,349.1,87.3,25,0.92,4,0,0.0
17252,2,192,116,348.9,174.4,86,0.82,2,0,0.0
13790,1,748,4,348.8,348.8,45,0.0,1,0,0.0
12452,1,181,16,348.6,348.6,20,0.0,1,0,0.0
16159,1,236,281,348.2,348.2,14,0.0,1,0,0.0
13052,1,222,212,348.2,348.2,18,0.0,1,0,0.0
14379,2,292,44,348.1,174.1,39,5.58,2,0,0.0
15334,3,272,156,347.9,116.0,66,0.18,3,0,0.0
17668,2,93,1,347.8,173.9,14,2.64,2,0,0.0
18155,4,258,75,347.8,87.0,19,8.0,4,1,0.25
17765,3,140,158,347.7,115.9,50,1.85,3,0,0.0
12895,3,204,42,347.3,115.8,22,1.91,3,1,0.33
18127,3,187,19,347.1,115.7,41,2.53,3,0,0.0
13587,3,160,31,347.0,115.7,8,3.2,3,2,0.67
15713,3,149,143,346.8,115.6,18,11.74,3,1,0.33
15025,1,178,33,346.7,346.7,64,0.0,1,0,0.0
16423,1,230,24,346.1,346.1,18,0.0,1,0,0.0
15840,3,394,58,345.7,115.2,26,4.22,3,1,0.33
13300,2,197,164,345.5,172.8,19,0.25,2,1,0.5
17123,1,246,161,345.3,345.3,9,0.0,1,0,0.0
13774,1,192,81,345.0,345.0,22,0.0,1,0,0.0
14633,1,96,266,344.9,344.9,20,0.0,1,0,0.0
12792,1,215,256,344.5,344.5,24,0.0,1,0,0.0
16903,1,244,29,344.1,344.1,47,0.0,1,0,0.0
17569,1,159,332,344.1,344.1,29,0.0,1,0,0.0
13068,2,200,10,344.0,172.0,1,309.0,2,0,0.0
15120,2,292,129,343.8,171.9,21,0.19,2,1,0.5
15047,1,222,269,343.6,343.6,22,0.0,1,0,0.0
15520,1,314,1,343.5,343.5,18,0.0,1,0,0.0
18081,3,195,36,343.4,114.5,14,6.06,3,0,0.0
12875,2,2019,143,343.2,171.6,1,219.0,2,0,0.0
14320,3,239,206,343.1,114.4,29,3.07,3,1,0.33
18250,2,198,301,342.9,171.4,21,0.43,2,1,0.5
17795,2,305,179,342.8,171.4,43,1.93,2,0,0.0
16851,3,271,4,342.5,114.2,17,2.47,3,0,0.0
